"SYMBOL","GSM93789.CEL.gz","GSM93920.CEL.gz","GSM93921.CEL.gz","GSM93922.CEL.gz","GSM93923.CEL.gz","GSM93924.CEL.gz","GSM93925.CEL.gz","GSM93926.CEL.gz","GSM93927.CEL.gz","GSM93928.CEL.gz","GSM93929.CEL.gz","GSM93932.CEL.gz","GSM93938.CEL.gz","GSM93939.CEL.gz","GSM93941.CEL.gz","GSM93943.CEL.gz","GSM93944.CEL.gz","GSM93946.CEL.gz","GSM93948.CEL.gz","GSM93950.CEL.gz","GSM93952.CEL.gz","GSM93954.CEL.gz"
"STX16",4.67786873827175,5.01109456101777,5.04064241426986,5.21605124008169,4.63944159365832,5.16274680251994,5.53756001653708,5.30963360009529,5.12451393031773,5.76455633414625,5.48665681526852,5.04867591008577,5.03241219061572,5.15048642190451,5.5226366670408,5.23799395088045,5.21266110015105,4.94523924807671,4.92065207986779,5.17260903171406,4.67410717180864,4.72419202116354
"STX16-NPEPL1",4.61627409278051,4.11933354130507,4.4706204531542,4.78198086046186,4.26716358276361,4.3475152956702,4.60048801066836,4.71246381634163,4.49480539443424,4.51817886893063,4.62395571793502,4.41146953815842,4.81982130489893,4.72764171221417,4.46423231523561,4.13419000013237,4.31945993708176,4.06907064143946,4.57390888231093,4.41760081954632,4.33040087275121,4.10030954366512
"STX17",3.85834141873216,4.76971869017446,4.45201063329441,4.24894340396303,4.55761383993772,4.30692450472249,5.13348276297193,4.5740552453056,4.3836979527984,4.31380369099033,4.12292191556347,4.24824118261899,4.52100589500713,4.51824400125951,4.64967272440749,4.80335883664852,4.52297103535714,4.36217847366726,4.7266749858329,4.83756116996378,4.49514359511557,4.74758001123377
"STX17-DT",4.47711207443753,4.18038290583149,4.21116499490289,4.07276325574213,4.27933403202201,4.32001930247612,4.21197295657717,4.21204413385954,4.06625428211888,4.28474001882156,4.12278928415912,4.0911667725641,4.30503082086833,4.39165960494551,4.13940721860125,4.2119353130947,4.30292246012016,4.35187180197533,4.27312587856131,4.30255973740238,4.19120094220099,4.062476098481
"STX18",5.73130452089057,6.01676374191639,6.6477486382968,5.47563292962883,6.23226143048862,5.55575463467898,5.67585601072884,5.87102896949696,6.06946950214351,6.06109462774978,6.45322016028589,6.42260640784775,6.42546932889149,6.50058182790922,6.07108043786648,6.05368459941977,6.29177348060838,6.10110898121768,6.17644260957252,5.98973159999749,6.48560414919648,6.31224552031594
"STX18-AS1",2.61384745881219,2.73101972968052,2.46610501156998,2.71692353753396,2.75747287410915,2.49190032417753,2.6446661415231,2.41246501280258,2.66656677653811,2.30806555629031,2.58397250771757,2.42821479079498,2.55871406700313,2.47037500493351,2.53785281869565,2.18577291324474,2.65669308074544,2.13177987083659,2.63080549899691,2.39812944022409,2.68611519985923,2.70851829217571
"STX19",5.00469526312842,6.36404430748756,7.53284547703537,5.59368304276509,7.17882828612257,5.46353191875185,4.82944114176364,5.42635059061905,6.84804068354219,6.17394676120692,5.9207672541596,6.764531870202,6.74807732328184,6.98746897836465,7.11862235446278,7.12414088687005,6.83007306047785,7.0371051623887,7.06686428622091,6.65167134889821,7.25679826927276,7.9304327679522
"STX1A",4.25328593540223,4.34850636536977,4.03910179794734,4.23603574591197,4.45309069856383,4.38910993017451,4.68009698607533,4.66020687328288,3.97288415910855,4.49715777284621,4.41922015982743,4.34891978897219,4.12504770699228,4.73020243555583,4.01560504394557,3.98216878387907,4.42962673911905,4.20653635644948,4.26591198799713,4.27156266757117,4.06425250375241,3.89958417796543
"STX1B",4.15486768992195,3.90001518796011,3.94083633393618,3.65134992464798,3.72601973025234,3.60210503097825,3.81632399667787,3.86650171584056,3.67265204918589,4.15692751101065,3.68996771065221,3.91328741243968,3.59259668306686,3.84217184916461,3.86562280306841,3.59508522213603,3.96323828101499,3.96668797658774,3.93216120503462,4.14473043168002,4.01516644736245,3.66099433833618
"STX2",4.39105592281344,4.49981386924057,4.27699352181594,4.80481525138852,4.43122030251062,4.9742650393439,5.86613959232645,5.14844938939471,4.41839276426819,4.2972468621958,4.64042290661794,4.17411648520534,4.06857253024981,4.05591590242784,4.4879691058713,4.04433844917125,4.14279717142213,4.03938282382492,4.23728842904366,4.07151470778043,4.62431740843929,4.11382133124423
"STX3",3.74708170240359,5.80767060051828,6.23417801202028,4.81541770570783,5.56895856297146,4.49735085751273,3.65303354493889,4.44301932575895,5.22526841723765,5.60987456531797,5.4328664905291,5.72530855117069,6.29248521611477,5.91272511512891,5.91945735725073,6.28415972738028,5.8365012465294,6.66964575937529,6.18407622502178,6.16533454714325,5.55358251442563,5.89906904839892
"STX4",5.71182232284196,5.77323611957591,5.75158465019163,5.53382488578612,5.74395059949279,5.22032381286356,5.60433168509052,6.01973747479878,5.58507440067157,5.90030717868444,5.88308410185801,5.60625832974936,6.29989640157032,6.16092909669593,5.45741595194206,5.79811848579314,6.07914297525298,5.91558003898497,5.73725707381212,5.9095643942759,6.05091562745237,5.68756738622338
"STX5",4.79272805893182,4.82323633858473,4.36817417307439,4.86938604122642,4.62705932368024,4.22503861907089,4.4002425201987,4.75371271456054,4.55387274809878,5.07009809484172,4.61764554995814,4.88357020406436,5.24284417001228,4.79673627974167,4.42009055194532,4.66352384142274,4.70561152839398,4.49251653267384,4.62732973482643,5.20699404485301,4.7563122418429,3.96167747175074
"STX6",3.7064459729145,3.63885936742506,3.7235559508482,3.65697458411613,3.65076767745409,3.81165205811355,3.67280132109179,3.68988313268019,3.67517147578549,3.73717518834581,3.47773707374,3.76953601336081,3.91212333743676,3.70195193766114,3.50699179909073,3.94313698676757,3.68816174508059,3.58418078113783,3.61883519391868,3.9541030067027,3.6713684506631,3.66236537361473
"STX7",4.87150676405837,5.19014408298214,5.29851974608414,5.02575560189959,4.9366057465174,5.33544862312394,5.53595047078474,5.36315809693548,5.27275033855554,4.94736786603092,4.96544324824423,4.67732607664222,5.14629079656993,5.03373002755974,4.98094686596076,5.17426742410369,5.0935966915692,5.35694693384943,5.07635318471898,5.10611139762971,5.30301828253649,5.40415993632863
"STX8",4.24874156385179,4.49205423417518,4.43043986022252,4.28599979807244,4.47289545320601,4.48873127180349,4.75514688601652,4.66525342311319,4.27076634239505,4.18838889374954,4.4083073525723,4.33895653742175,4.43265067484367,4.48599283920288,4.16068808808006,4.40931776395457,4.27558304540835,4.26660816118799,4.26947481689441,4.43543711332122,4.43979369781782,4.40970702215242
"STXBP1",4.69614439970004,5.06499380408189,5.69712163199376,5.56771549152729,6.06353298469234,6.91087616119206,7.17195097818957,5.32122636210027,4.51741037507316,4.50401441804116,5.36039493711039,4.96678989416608,3.98179852999751,4.26103378721002,4.71040324665558,3.77227871171328,4.19975503228239,3.56205322370192,3.56316108754013,4.0504717539658,4.13456899271049,4.19501300971648
"STXBP2",5.17194710398566,5.4745364100553,5.18239487542249,5.342852974004,5.01361302822454,4.90967959876303,4.6179933167164,5.08565844810978,5.11730054945758,6.082247248865,5.8018910567769,5.58687508800982,5.78648617127387,5.93851310575402,5.10859809370396,5.36472565268503,5.43533218010187,5.63021430389731,5.47324308667397,5.96375663896483,5.60292494257219,5.06798154096338
"STXBP3",4.19923346670872,4.81526625789259,5.24379948421002,4.56863267826894,5.18373887597356,4.95710230106442,4.60713649495109,4.70896183316917,4.90201746124182,4.70107113254455,4.52563122214982,4.93042784424985,4.94438501313203,5.13158278696269,5.43094511877298,5.25389588878584,5.14474308953368,5.28839098349679,5.1041702543712,4.90666825422082,5.06768515075226,5.2932341261849
"STXBP4",2.31147514832107,2.05412951200697,2.19368253694293,2.14115500090738,2.1739763974987,2.27555883167746,2.34289025384794,2.30751738813279,2.10521173848181,2.11080610307737,2.1768147062273,2.04119638106133,2.09257546308534,2.13533670335424,2.16576762219303,2.07757080111925,2.13420891139728,2.13158438612918,2.23638250960827,2.16951539634051,2.06958179416154,2.16086140858657
"STXBP5",3.18087700281298,4.61146394445808,4.5822732745083,3.53770661157233,4.60576701096563,3.72547216602654,3.57316573978352,3.81013139066011,4.18367413127876,3.44354128369879,3.56807564721805,4.52219763537845,4.37129601848179,4.22871644756913,4.52112475381122,4.64663959164495,4.51542015681496,4.29753566586354,4.4452273213157,4.20214096817047,3.89737687644305,4.71765353500246
"STXBP5-AS1",2.51598767161204,2.25875058933823,2.55865475056991,2.30429862513719,2.27315552719227,2.30888730252512,2.34703470564669,2.24492830872133,2.4850532706629,2.20134510134948,2.42050124546602,2.47219441357149,2.2097547034489,2.27935136040856,2.24548777680228,2.11185020263706,2.19240724783335,2.32809409762348,2.25877182078326,2.27772807750678,2.25964965495037,2.12039625681743
"STXBP5L",2.34015452828884,2.2252490118892,2.17727112295737,2.2926620995153,2.18166001681471,2.12685855096405,2.13657396235366,2.27144027332114,2.12532219537026,2.0933856716044,2.07455204183748,2.13539408099358,2.08524342128928,2.12791808105185,2.18691051486059,2.01276821563856,2.08592461333062,2.26415499562201,2.15216340271105,2.02902738029854,2.27008531878195,2.06652094077437
"STXBP6",2.73065797569134,3.86890075008502,3.16675972390367,3.01370000316024,3.56018401875463,3.40279392435463,3.61518598682498,3.09529746664207,3.14408453778588,3.26630538731567,2.89814613912941,3.16728252409443,3.99690672615693,3.08438969968274,3.31010839855716,3.6013906513826,3.515454470703,2.91586841573379,3.39876560567138,3.67059394370083,2.81706927451628,3.52510512276615
"STYK1",2.69426348776316,5.30120242064286,6.2525322017071,4.87286879036003,5.67631081288225,3.79043722439358,3.11805853323628,4.4990441240913,5.71257142673988,4.89417207722446,4.64985746998464,5.95078074097093,6.0273597977576,6.33076478181102,5.88523369578932,5.41631174312496,5.50272515877502,6.20711358292902,5.82837586758911,5.83300589450165,5.86252112642913,5.64020691033816
"STYX",2.92606203986525,3.11000762284821,2.86908766607219,2.99750379396893,3.08768524005107,2.90467275101075,3.18625775706024,3.17406141599287,3.08208602366625,2.80231720349094,2.82420024485076,2.69750014698004,3.09296487428655,3.00388146527864,2.94437173793539,3.05824348409221,2.96904175075757,2.87920057963418,2.90465148168814,3.24599455323415,2.85068354368003,3.23525277458449
"STYXL1",5.01131692573897,5.55457114162536,5.36953942135017,5.02450080703081,5.28938251164078,5.13525362864455,4.8047941901288,4.77176312391475,5.2138902280108,5.57310299509333,5.47662140072381,5.59344159441603,5.73384215506822,5.5386277985634,5.22108431031259,5.43349742763613,5.73560478428946,5.70648642438985,5.41013868213436,5.65927889554253,5.65875515671908,5.22917086801971
"STYXL2",2.34228109700659,2.36070239914203,2.23417825613837,2.29122565410207,2.23492824399455,2.28520403071272,2.38688503616688,2.29150166163208,2.3205581364295,2.4178882359001,2.39990780893969,2.35487657983416,2.39299290395133,2.15149581376182,2.46459921785063,2.34334386258023,2.42644215962504,2.18420195686397,2.36650222226951,2.25263573989423,2.60572773605758,2.32479567821247
"SUB1",6.87495934141097,7.24527645257644,6.9444898483789,6.60167275275407,7.05639399472203,6.81272629091209,7.35836171683092,7.18654605559817,7.10728160258724,6.79735264658126,6.45993128114373,6.89659293155515,7.20350497644539,6.83631046578374,6.75252663452012,7.33243412003526,7.04341501118088,6.98777613495465,6.96327458884934,7.10027367484661,6.6985482742952,7.09823073126456
"SUCLA2",4.2431182680725,7.37139625507878,6.27299437414711,4.90349864454535,6.92267556957488,6.06216772721803,7.0952627840886,6.42002605420834,6.37548609981467,6.77748807654495,5.26421991511722,6.58630539591991,7.51099928474264,6.86280407891822,7.01079588527371,7.45960000315121,7.35582745105975,7.41267804427065,7.55335070997412,7.23103271317993,6.64101590357926,7.64498523664682
"SUCLA2-AS1",2.07034291845355,2.28838250103367,2.38471053878341,2.68229462373584,2.22380626166615,2.36145737399612,2.166646399736,2.31448429436587,2.17884962712186,2.48878879912402,2.23922414686739,2.60508943119167,2.25798710232357,2.31032804810746,2.04326575981014,2.2009569969836,2.24451633720987,2.17087339772279,2.44768954587749,2.33924234530314,2.50704735039966,2.10521226553415
"SUCLG1",5.15884854353431,6.04642999718575,5.67300945011092,5.40430904451868,5.54782496188298,5.21033444223185,5.59028092572293,5.5110446263225,5.46720997793377,6.22303178533087,5.58081439686114,5.76986918952155,6.17709974142535,5.8820956565952,5.99326327429394,6.12951370064841,6.063495548032,6.10237103384275,6.26520883069133,6.1459190073775,5.98224944469725,6.07200695401848
"SUCLG2",6.29505851978171,8.83032358936853,8.71517926554063,6.90811070929474,8.27626620568701,7.58679531756293,7.52372843520783,7.34772533756641,8.42231634539564,9.01171582022969,7.64452892564109,8.24775659807252,9.42023992437671,8.81584536709853,9.20058688427705,9.54353383008321,9.35518478748946,9.35993708483742,9.64496220457465,9.39248447216487,8.42480042042344,9.30495646770764
"SUCLG2-DT",2.50739012307004,2.4962986984838,2.39608483026606,2.51665972563181,2.36430644613785,2.63989597522999,2.61407407228269,2.41227120596247,2.51680362311049,2.59302485442022,2.42351295785772,2.35412212379685,2.37742880378081,2.63763724793668,2.51411102525481,2.49073833970455,2.58227667713148,2.35327018278283,2.56712088857422,2.48173266716515,2.41935983742914,2.54607042743689
"SUCNR1",2.54484063623737,2.86433272850204,2.75459672390518,2.75754672038861,2.94973944151247,2.81603515237803,2.53131125994886,2.94115871370036,2.68750486709149,2.77734376312929,2.85493224304967,2.81393241136071,2.91790295924737,2.70051661504864,2.57070240793843,3.01481980854211,2.39519753514342,2.8742203983728,2.81833531982857,2.81816026121891,3.08450071793824,3.15926351984356
"SUCO",4.8959746765834,5.65905429186614,5.97045443048582,5.04918627701833,6.2491328077453,5.77069422318617,5.19013882342091,5.33730437928789,5.64810576255633,4.97708050865557,4.44076380425945,5.66670695417547,5.0740919308086,5.20096894738741,5.60821180758446,5.91790051805585,5.72009744174931,5.21947690137456,5.54610648948932,5.33154227149615,5.24014527077134,5.99311936748553
"SUDS3",4.99261425297084,5.51567039916476,6.30464051793121,5.55262171396648,5.55957987219649,5.58799852442773,6.53408595862125,6.11423090743508,5.44696121745135,5.62386508980201,5.17507274196555,5.98871783409679,6.56914456853004,6.0254655499782,6.01881389180286,6.51082749603406,5.57588898380198,5.68722625097488,5.20210129439408,6.43673480257423,5.31417159376886,5.57173930136232
"SUFU",4.06687923731131,3.63737488672599,3.57875740041626,3.79928985213254,3.46942007240471,3.54439816413864,3.55867217878087,3.66191221429098,3.52520983324308,3.71010095445514,3.80319149847993,3.56510170120617,3.3878668872087,3.34542459575132,3.55907439699297,3.4962117788537,3.36324233388784,3.57254294868955,3.59431678975624,3.41064134889649,3.7006921211051,3.61688077970215
"SUGCT",4.32084117198973,5.33721678333167,5.20127838412937,4.43432541336886,5.08895607317703,5.11850773271812,4.06353954910841,4.9443639191803,5.2696211934142,5.48682085607839,3.91884193020857,5.29187317384179,5.60380928007522,5.26341011827264,5.2846577063796,6.18623480765574,5.46435910931718,6.34427063519598,6.37461316504916,5.85894288802628,5.72180594275332,5.29546741980163
"SUGCT-AS1",2.25669874460409,2.12457075701983,2.09707508448219,2.10907025844382,2.03094318636185,1.74636353827654,2.01518546145511,2.00386407100162,2.07900032494506,2.09542591526945,2.05014691638418,2.06150078629063,2.05516063065088,2.33306943686923,2.28276580139142,2.10226467360922,2.01774500254022,2.07236512425887,1.85775210698025,2.20439236852962,1.8765720442487,2.12374912233721
"SUGP1",5.42530680945479,5.1548326389573,5.1626324063785,5.40999378383565,5.08099469829146,4.5939065312918,4.95510232519015,5.21931785960137,5.17717926967835,5.2314966671894,5.61533950482825,5.61284151592809,5.40162024436991,5.79031065508235,5.0164528606706,5.22973021878929,5.27451158393099,5.17152494142825,5.23975799845025,5.38019124471455,5.47815629265411,4.5446528561738
"SUGP2",5.10891214478849,4.9214923639657,5.14346230973487,5.43720499650836,4.94528749443604,5.59657790507158,5.10569409283847,5.28643299673226,5.44840487087122,5.22637927693364,5.06749128441799,5.21814914257667,4.99995910886274,5.45534016751286,5.35369049518553,5.1300929927667,5.58824543699332,4.72339065162324,5.06754179610675,5.04421519976884,5.24622569889971,4.92691283732815
"SUGT1",4.69080100819783,5.23354539400141,5.40275417222701,4.75680107420854,5.71912294904941,5.18181212938874,5.60091858341843,5.21579104450687,5.18295339247057,5.02525963024384,4.94850565590095,4.95959571023349,5.29085855972837,5.08674607997436,5.38231553329051,5.4966813572273,5.42580665846794,5.10325415191249,5.41384912067214,5.31526187823297,5.34184407276316,5.85191652901403
"SUGT1P1",2.31775312911736,2.44977796918437,2.16237807454488,2.2983761513665,2.22058698071281,2.20844506059996,2.39281437448388,2.16453541947371,2.21740230805413,2.32976050758175,2.38593671218421,2.23771175410501,2.33692584527356,2.34553853970357,2.2673117495313,2.28383594405915,2.30943762250199,2.42420863731341,2.37429662950979,2.3927368377669,2.31040412702051,2.44747334786407
"SUGT1P3",2.00771803081442,2.14874028798538,1.89753322605682,1.98149220349194,1.98748809978294,2.03180851859522,2.15569487010347,1.95662329132922,2.00765193462978,2.01930233084083,1.97672272325123,1.79507858053872,2.00766537742114,2.2977575216321,1.93012998745341,2.03291995210718,2.03767258976752,2.08370760831881,2.00054162959434,1.95221429027516,2.00439209302494,2.09434760923589
"SUGT1P4-STRA6LP-CCDC180",2.98575047565682,2.83997149843688,2.53884875359579,2.77459876231813,2.71467164913406,2.80246347104714,3.05430089749614,2.84146779703537,2.56111182228542,2.82444468787681,3.27359928816527,2.78786017718766,2.79403867512308,2.91732292900118,2.42690092890615,2.71579421315974,2.5311000667185,2.55946150958833,2.9453453991677,2.90987135012266,2.92745029656931,2.55788637547534
"SULF1",4.92691171857848,5.53262304862044,5.54430869967055,5.5925373979265,5.00183524926033,6.68113485831445,7.75042427233302,6.91268140453233,4.65997666741276,5.14518166799567,6.05459660406612,4.79492586720958,4.80967339492921,4.10857554822576,4.29891988127169,4.8776270358417,3.93705269505414,3.55727722901055,3.28736065689273,4.3354354028744,3.7110750245997,4.81695503288616
"SULF2",5.33485136440419,6.27624834719244,7.08523362580702,5.51697984362278,5.86344814239589,5.4448400940768,5.08564970686114,5.4086297644597,6.30393414642817,6.26282227263895,6.7235231428761,6.95605397475532,6.78664081429159,6.13278870771496,6.04749229451234,6.57183684755776,6.66536667281851,6.2197989701296,6.3611551807617,6.27767850587611,6.03092798674588,6.08073523616959
"SULT1A1",5.8634635451455,7.7606905791532,7.35924224210389,7.01639248082642,6.87108483249071,6.46319899513345,5.15045689896629,6.65961370963768,6.78543947971175,7.299870641571,7.41305411400582,7.90313032482165,7.22356738563472,8.05703896578204,7.29770763188624,7.538828477205,7.54137528272896,7.81516129101896,7.92147347967366,7.40248107112936,7.58796855200543,7.22127310974187
"SULT1A2",5.89328661610178,8.54682706476997,8.61666898678839,7.84929280633509,7.69889183814234,7.11879649712263,4.96160366141365,7.41554732213126,7.68293592335765,8.34503994211019,8.54862464808906,8.82025476724451,8.2982709972035,9.00646543302316,8.20023116946812,8.38142149725947,8.63960805939971,9.13187785339209,9.06979636418562,8.66997093173872,8.731508359522,8.05947137389209
"SULT1A3",6.29195132963082,8.45840201280042,8.53831134910475,8.13596196559674,7.87084707979462,7.6531304943626,5.54299705315723,7.48599969930454,7.80136422017631,8.41771549174713,8.34439970833598,9.02487096111892,8.29664619269256,9.11872336583671,8.44173509254107,8.46536831578776,8.58652696256521,8.89686990819764,9.02440954880876,8.62537109002369,8.78885970289254,8.19781408286384
"SULT1A4",6.29195132963082,8.45840201280042,8.53831134910475,8.13596196559674,7.87084707979462,7.6531304943626,5.54299705315723,7.48599969930454,7.80136422017631,8.41771549174713,8.34439970833598,9.02487096111892,8.29664619269256,9.11872336583671,8.44173509254107,8.46536831578776,8.58652696256521,8.89686990819764,9.02440954880876,8.62537109002369,8.78885970289254,8.19781408286384
"SULT1B1",5.01968477156678,8.03982980879402,7.63996919614465,6.01687920517713,7.17340646352317,5.5206744629118,3.82791442207931,5.4837577679295,6.15675530689686,7.73077977908842,6.42083144725347,7.2708058122719,7.95960919391017,7.90509159755324,7.73747613466218,8.09468737024059,8.36691841310219,8.65373295467624,8.2533309848349,8.29190203000915,8.48541800911933,8.05707579783228
"SULT1C2",3.1111956402672,2.8381483800503,3.5767820941047,3.22060730587279,3.1956354311271,3.08640577821875,2.75829648649676,3.11729231614044,3.18673246863394,2.89499421957715,2.84885299412467,3.56483450666633,2.75116851959493,2.86244024522954,3.28223340451219,2.73581950546142,2.79118232969738,2.70767984633865,2.66296078608208,2.74345547856184,2.99084196902025,2.75215417422973
"SULT1C4",5.06013849674743,5.18933311824635,5.42258435688925,4.81471356291166,5.37828454401262,5.08114185710281,4.93211817704391,5.05916338553976,5.2242871680293,5.36870619897811,5.18154933290106,5.41449010438608,5.4706732317043,5.29629139667194,5.20048971781021,5.29395316649711,5.48018067112189,5.30008928470929,5.5666241347342,5.18306317566807,5.44739958424962,5.43972811985482
"SULT1E1",2.01493869975766,2.4292214694735,2.1519308136946,2.18654334416939,2.0498813128803,2.09026929542063,2.0828767462459,1.90422403120056,2.10619036809635,2.18480447422832,2.12250859258129,2.1386267502318,2.20983653364285,2.2377487350651,2.15537987571961,2.20301034712913,2.16914557234988,2.25222578952837,2.4289957561815,2.12413459469739,2.270222779235,2.25193706217933
"SULT2A1",2.20691098615927,1.98741278674707,2.29693388285384,2.2222586140665,2.12811393949603,2.26446190890053,2.000695489456,2.22253624991813,2.22073849810615,2.24033017941981,2.19483507622001,2.12144009677669,2.04542421694411,2.11341436199436,2.25410437665118,2.08212785275084,2.10548486741363,2.20846055407524,2.23460995755644,2.07075689895243,2.28739841419029,2.07069522787041
"SULT2B1",5.68665502238848,4.87001641698803,5.10177897392529,5.15151568217817,4.97996411396891,5.22921455943222,4.80988251201023,5.44866350346284,5.33475108055826,5.23991180739144,5.39396007057916,4.90393039934077,4.94967560580857,5.42790507279209,5.10624548804245,4.67761580983062,4.95416323565201,4.88446105201908,4.97976411144702,5.15794970448816,5.22952865139832,4.89184729586141
"SULT4A1",4.57261020255316,3.92623218924411,4.15127811558928,4.44481489380534,3.74086461129674,4.35988424479001,4.75319535423571,4.21586513313757,3.85394424467181,4.05963120769475,4.03995669248924,4.1215997341002,3.58003453676823,3.87386755757052,4.04947616692052,3.93548024360614,3.87983182642035,4.60932785388641,3.90774746457951,3.85977719789004,4.21665646459999,3.91298914136612
"SUMF1",6.37285729178821,7.4014114891265,7.59989994736033,6.03831861982212,7.48225987099163,6.397244836571,6.30662702687029,6.42393388767935,6.82333912502346,7.0580980848571,6.84476318489173,7.3003490800317,7.35148118928788,7.46177330020352,7.48700066121036,7.90146076501902,7.78879160569732,7.39486708243747,7.46177330020352,7.30105980921388,7.58337401487527,8.17374384778872
"SUMF2",4.5347105554603,4.43639281116143,4.49899790767449,4.66283467321731,4.47081574648469,4.35361764574598,4.36275055149329,4.45216812565309,4.88096956747319,4.6518054811415,4.75194334016383,4.77628509736742,5.3499691307577,4.37377937600708,4.83269972928854,4.70532371485246,4.60983207584751,4.29949842368656,4.42687510531285,4.81045996008815,4.47907845272245,4.76037447852222
"SUMO1",6.09557697288207,6.39356049881282,6.57041043455847,5.89611391709556,6.04794524027924,6.22436223179354,6.5441248640535,6.44264172783476,6.25312580072174,6.21809187168646,6.14662356344028,6.10478715312057,6.28985044948077,6.21432101469992,6.27312650994522,6.57284717315169,6.44541996244906,6.32171661439587,6.50089215991594,6.5107536390776,6.2089039852693,6.57423905781764
"SUMO2",7.63989791378067,7.48104657045512,7.52736340676842,7.41187031250258,7.39797733562231,7.74889126125527,7.94096397599071,7.74584421547413,7.56964574247864,7.55298091676083,7.54731327325969,7.50512073843222,7.47736681740666,7.3210330887839,7.4468532705262,7.64362639353199,7.38641671104911,7.33486244315051,7.41920641090292,7.61632010157297,7.25323299671123,7.39349024585026
"SUMO3",6.91247019539915,7.47529728978404,6.82492041188521,6.44452450857037,7.26704349216592,6.71382551915204,7.61031761881173,7.17585523982193,6.95505241603306,7.40668518875258,7.00991618282946,6.79581901936852,7.68116988547015,7.03213524746129,6.69918665949639,7.58689281117416,7.63472996686568,7.52919015546152,7.63731331612662,7.1843357845721,7.08110409723222,6.86874377152334
"SUMO4",6.61378233709983,6.28855102849598,6.358106838711,6.50751288994473,6.4210121501184,6.83085142496909,6.92377034171736,6.83371112195756,6.45157898006968,6.46475215730126,6.37248492407504,6.40173962016511,6.40340779891637,6.4644310429755,6.50666175866195,6.73702544367583,6.54343563283321,6.20311167277497,5.94300604510391,6.48330126542208,6.47379256811901,6.10724317695995
"SUN1",4.16297411522287,4.15777021789263,4.52210023687937,4.51950802042103,4.27502137243311,4.48939599290744,4.38865661102524,4.37654042949459,4.49800470977929,4.26941843189051,4.37056181628782,4.61340300885777,4.47873085455367,4.79039175867284,4.46839278825477,4.44987002201382,4.47352242320809,4.53749412544056,4.42148306692746,4.3403574655682,4.39189074401618,4.30811011486435
"SUN2",8.25195950767091,7.16318783357565,7.78730325256747,7.79511008617675,7.21354065548028,7.90969894280162,7.74515685140293,8.28367595727674,7.48788146066014,7.54038448219269,7.87709984815911,7.48241474158363,7.49456541585207,7.66844221449832,7.10788709192121,7.47866096333411,7.42084670416994,7.45171092607462,7.20081752242401,7.18913106358747,7.84718605871642,7.34205524648368
"SUN3",2.46619917579613,1.89885368889524,2.15994168092799,2.39495895857228,1.94711091212818,1.97808282679208,2.08401053532602,2.11452167336431,2.28070562705124,2.06101914948343,2.45684074780914,2.05250826066059,1.93342258140994,1.99282364412181,2.18095026238156,1.96973519567434,1.80609511213341,1.96734528884524,1.88325227021207,2.01584253807057,2.11253906268396,2.22541125047487
"SUN5",3.53725018458026,3.48891707213078,3.32828557935077,3.40018047714263,3.30961761500294,3.34665800090488,3.26428301809921,3.42512591045696,3.50933480514832,3.4778920821588,3.65904913920408,3.33899998629309,3.55812141774015,3.34210502105773,3.19348203218253,3.35433267898717,3.17310460065376,3.33005802737228,3.61094852231204,3.55112637580153,3.30824237675527,3.24721487952031
"SUOX",4.2851536036686,4.92306167827614,4.82509381548734,4.8489552186283,4.59010739216934,4.72195436296187,5.00736993125665,4.87977262353628,4.99678965103778,5.2402782621373,4.86779033717635,4.77704065526587,5.241719536258,5.61575115323426,5.09011976987653,4.85096234070902,5.38657240890528,5.17168172678181,4.94970925432897,5.68069050282318,5.01949162021798,4.90067413591663
"SUPT16H",5.44498123472404,5.35245242918086,5.32065344591703,5.25966575365893,4.96364842009883,5.58068848339913,6.34451160751779,5.51601877277596,5.42055227826985,5.55396779320401,5.30663841043424,5.33832100446543,5.55665070209668,4.96067052009241,5.21417938378609,6.09062756249215,5.37199485397678,5.25428075174089,5.21732103621579,5.61993197905841,4.77144010290647,5.20317263135273
"SUPT20H",5.49637602477107,5.12755596127051,5.17579001132672,5.52407482927784,4.9523691905812,5.39522160100626,6.02452266648746,5.89557515435894,5.25893526309553,5.06541291850546,5.27099120277588,5.08002883503382,4.8880497962742,5.08891831082846,5.33610192100415,5.05063651057007,4.97935347813689,4.92872840939724,5.01373735818486,5.01716867746636,4.94596375974726,4.94526092310338
"SUPT3H",3.74709609694759,3.36683681560354,3.24642226291567,3.51139724964457,3.52805582959433,3.54873164896429,3.95230841408293,3.76896147028571,3.18089500630816,3.31108407076589,3.15557477533963,3.23859795322374,3.14885225015476,3.19837788540265,3.01887541016626,3.14702850430064,3.15534437707956,3.19950809744128,3.12644518493947,3.11625150067497,3.13802884227977,3.18965545273265
"SUPT4H1",6.22535929587612,6.99063359821823,6.48917709524139,5.88281597956075,6.23950041822699,6.60432528260346,6.94999920689679,6.70362128385005,6.48223694668551,6.65783462423944,6.72511794145513,6.53803026378825,6.75097391109624,6.42001501953679,6.42145629880487,6.57054408679979,6.74160567569809,6.7106831903951,6.81047501789246,6.74544491605975,6.59513739120178,6.47333576955088
